d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
15,15,0.0,0.0,2.25,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,100000,4729,data_20250917_132856_581dc1df.csv
15,15,0.5,0.5,1.5,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,1000000,0,data_20250923_174541_04cfb47a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00293,10000,0,data_20250507_231739_391f3b7b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00514,10000,2,data_20250507_231739_391f3b7b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00903,10000,347,data_20250507_231739_391f3b7b.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.001,1000000,0,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,1000000,0,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,1000000,12,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,1000000,284,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,1000000,2929,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,770000,13058,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.007,390000,25220,data_20250920_174808_1cd3e1fe.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,100000000,5,data_20250630_191629_8630eebb.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,60060000,167,data_20250630_191629_8630eebb.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,15290000,654,data_20250630_191629_8630eebb.csv
15,15,0.0,0.0,2.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,100000,2129,data_20250917_133003_4b21b041.csv
15,15,0.0,0.0,2.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,100000,7735,data_20250917_133039_b396246a.csv
15,15,0.0,0.0,1.75,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,100000,1186,data_20250917_132840_a431f8f1.csv
15,15,0.0,0.0,1.25,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,100000,120,data_20250917_133005_7e9998d8.csv
15,15,0.5,0.5,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.001,1000000,0,data_20250920_183102_bc8b5c6b.csv
15,15,0.5,0.5,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,1000000,0,data_20250920_183102_bc8b5c6b.csv
15,15,0.5,0.5,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,1000000,10,data_20250920_183102_bc8b5c6b.csv
15,15,0.5,0.5,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,1000000,300,data_20250920_183102_bc8b5c6b.csv
