d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,170000,47103,data_20250920_172355_22c1dbf2.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,100000,873,data_20250701_135945_2de23b3a.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,100000,3421,data_20250701_135945_2de23b3a.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,100000,0,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,100000,3,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,100000,98,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,100000,1067,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,100000,5029,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,100000,14787,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,100000,28607,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.008,100000,39843,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.009,100000,46101,data_20250920_171133_c1b185fa.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.01,100000,49024,data_20250920_171133_c1b185fa.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,1000000,0,data_20250516_182135_ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,1000000,1,data_20250516_182135_ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,1000000,62,data_20250516_182135_ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,1000000,638,data_20250516_182135_ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1000000,4592,data_20250516_182135_ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,700000,14028,data_20250516_182135_ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.0001,10000000,0,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00018,10000000,0,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00031,10000000,0,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00054,10000000,0,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00095,10000000,0,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00167,10000000,4,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00293,10000000,413,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00514,1320000,7563,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00903,180000,43558,data_20250507_195104_49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.01585,110000,54860,data_20250507_195104_49bae694.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,100000,0,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,100000,0,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,100000,81,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,100000,866,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,100000,4700,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,100000,14283,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,100000,27519,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.008,100000,39328,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.009,100000,45989,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.01,100000,48991,data_20250920_171134_f4daefec.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,1000000,0,data_20250920_171054_af45bcf8.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,1000000,29,data_20250920_171054_af45bcf8.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,1000000,965,data_20250920_171054_af45bcf8.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,1000000,10044,data_20250920_171054_af45bcf8.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,440000,22121,data_20250920_171054_af45bcf8.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,240000,35557,data_20250920_171054_af45bcf8.csv
15,15,0.5,0.5,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,160000,45698,data_20250920_171054_af45bcf8.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,0,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,28,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,10000000,985,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,2840000,3519,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1090000,9122,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,540000,18224,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,310000,29599,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.008,210000,40330,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.009,160000,49025,data_20250630_183646_82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.01,130000,51483,data_20250630_183646_82bd7c77.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,0,data_20250708_153134_a0d9e4b7.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,9,data_20250708_153134_a0d9e4b7.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,10000000,500,data_20250708_153134_a0d9e4b7.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,0,data_20250708_153108_74958df6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,17,data_20250708_153108_74958df6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,10000000,717,data_20250708_153108_74958df6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.0001,10000000,0,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00018,10000000,0,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00031,10000000,0,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00054,10000000,0,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00095,10000000,0,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00167,10000000,5,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00293,10000000,561,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00514,1200000,8401,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00903,180000,46225,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.01585,100000,50112,data_20250507_190147_8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.001,1000000,0,data_20250516_183026_4ba4b1de.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.002,1000000,9,data_20250516_183026_4ba4b1de.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.003,1000000,99,data_20250516_183026_4ba4b1de.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.004,1000000,660,data_20250516_183026_4ba4b1de.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.005,1000000,3512,data_20250516_183026_4ba4b1de.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.006,900000,11527,data_20250516_183026_4ba4b1de.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00293,10000,0,data_20250507_205406_99c186d4.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00514,10000,38,data_20250507_205406_99c186d4.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00903,10000,1005,data_20250507_205406_99c186d4.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.01585,10000,4840,data_20250507_205406_99c186d4.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,1000000,0,data_20250516_182120_7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,1000000,3,data_20250516_182120_7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,1000000,62,data_20250516_182120_7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,1000000,858,data_20250516_182120_7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1000000,5603,data_20250516_182120_7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,700000,16439,data_20250516_182120_7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00293,10000,0,data_20250507_190238_ab0b9c8a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00514,10000,13,data_20250507_190238_ab0b9c8a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00903,10000,369,data_20250507_190238_ab0b9c8a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.01585,10000,4502,data_20250507_190238_ab0b9c8a.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,100000,914,data_20250701_135945_8d32608c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,100000,3962,data_20250701_135945_8d32608c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,1,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,39,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,8650000,1157,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,2550000,3945,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1010000,9914,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,510000,19525,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,300000,31263,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.008,200000,41193,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.009,150000,47481,data_20250630_183646_a350be82.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.01,130000,52485,data_20250630_183646_a350be82.csv
