d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,100000,21,data_20250701_135940_c6ae4447.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,100000,154,data_20250701_135940_c6ae4447.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,100000000,1,data_20250630_230814_e5e46a6e.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,100000000,34,data_20250630_230814_e5e46a6e.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,38190000,262,data_20250630_230814_e5e46a6e.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0093,1000,55,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.00957,1000,78,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.00983,1000,94,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0101,1000,102,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01037,1000,126,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01063,1000,150,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0109,1000,180,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01117,1000,196,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01143,1000,270,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0117,1000,267,data_20250521_125549_3ed60212.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,10000000,0,data_20250515_182045_d657e652.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,10000000,0,data_20250515_182045_d657e652.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,10000000,0,data_20250515_182045_d657e652.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,10000000,0,data_20250515_182045_d657e652.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,10000000,0,data_20250515_182045_d657e652.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,10000000,0,data_20250515_182045_d657e652.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0093,1000,40,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.00957,1000,55,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.00983,1000,91,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0101,1000,88,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01037,1000,108,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01063,1000,149,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0109,1000,174,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01117,1000,199,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01143,1000,239,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0117,1000,249,data_20250521_125521_11aebb30.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0063,1000,14,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00657,1000,36,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00683,1000,38,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0071,1000,56,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00737,1000,73,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00763,1000,106,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0079,1000,125,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00817,1000,169,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00843,1000,198,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0087,1000,241,data_20250521_114433_af48e21d.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0063,1000,10,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00657,1000,12,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00683,1000,43,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0071,1000,49,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00737,1000,70,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00763,1000,88,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0079,1000,109,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00817,1000,170,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00843,1000,190,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0087,1000,244,data_20250521_112233_1af3c3e3.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0093,1000,45,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.00957,1000,60,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.00983,1000,92,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0101,1000,108,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01037,1000,142,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01063,1000,152,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0109,1000,175,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01117,1000,218,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.01143,1000,288,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 17},0.0117,1000,263,data_20250521_114535_279d0113.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0063,1000,17,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00657,1000,31,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00683,1000,42,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0071,1000,64,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00737,1000,101,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00763,1000,110,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0079,1000,149,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00817,1000,187,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00843,1000,212,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0087,1000,300,data_20250521_114905_ab33ac67.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0063,1000,11,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00657,1000,30,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00683,1000,25,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0071,1000,52,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00737,1000,62,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00763,1000,100,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0079,1000,114,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00817,1000,154,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00843,1000,205,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0087,1000,226,data_20250521_125521_3cc8afcc.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0063,1000,29,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00657,1000,37,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00683,1000,45,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0071,1000,78,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00737,1000,91,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00763,1000,122,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.0079,1000,153,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00817,1000,186,data_20250521_121258_dfa8bd91.csv
17,17,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 17},0.00843,1000,237,data_20250521_121258_dfa8bd91.csv
