d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,1000000,1967,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1000000,3543,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1000000,6039,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,970000,10297,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,740000,13325,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,560000,17556,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,430000,22825,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,320000,29337,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,240000,36435,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,43052,data_20250601_121300_28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.0001,10000000,9,data_20250601_122311_76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00018,10000000,29,data_20250601_122311_76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00031,10000000,60,data_20250601_122311_76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00054,10000000,203,data_20250601_122311_76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00095,10000000,632,data_20250601_122311_76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.0001,10000000,10,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00018,10000000,35,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00031,10000000,58,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00054,10000000,196,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00095,10000000,582,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00167,7570000,1322,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00293,4610000,2173,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00514,2900000,3468,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00903,1950000,5125,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.01585,1520000,6633,data_20250601_122300_7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.0001,1000000,1895,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00018,1000000,3387,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00031,1000000,6006,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00054,980000,10107,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00095,740000,13321,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00167,560000,17705,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00293,420000,22683,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,320000,29332,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00903,240000,36215,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.01585,180000,42792,data_20250601_121313_c391f964.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.0001,10000000,5,data_20250601_122220_d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00018,10000000,26,data_20250601_122220_d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00031,10000000,89,data_20250601_122220_d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00054,10000000,208,data_20250601_122220_d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00095,10000000,642,data_20250601_122220_d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00167,7380000,1355,data_20250601_122220_d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,1000000,2034,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1000000,3624,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1000000,6228,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,970000,10251,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,730000,13579,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,560000,17613,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,430000,23016,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,320000,29437,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,240000,36341,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,43079,data_20250601_121202_7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.0001,1000000,2,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00018,1000000,4,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00031,1000000,6,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00054,1000000,19,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00095,1000000,66,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00167,1000000,179,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00293,1000000,516,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00514,1000000,1307,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00903,1000000,2672,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.01585,1000000,4258,data_20250601_122155_7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.0001,100000000,59,data_20250601_122233_a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00018,62110000,162,data_20250601_122233_a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00031,37980000,264,data_20250601_122233_a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00054,21330000,469,data_20250601_122233_a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00095,12760000,784,data_20250601_122233_a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.0001,100000000,66,data_20250601_122340_6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00018,68500000,146,data_20250601_122340_6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00031,36240000,276,data_20250601_122340_6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00054,22710000,441,data_20250601_122340_6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,2240000,4479,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1680000,5959,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1290000,7773,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,970000,10213,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,740000,13599,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,570000,17628,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,430000,22838,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,320000,29100,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,240000,36451,data_20250601_124207_fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,42967,data_20250601_124207_fbcab070.csv
