d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.0001,2490000,4042,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00018,1850000,5425,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00031,1420000,7053,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00054,1070000,9305,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00095,810000,12430,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00167,600000,16576,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00293,450000,21289,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00514,340000,27452,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00903,260000,35350,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.01585,190000,41604,data_20250601_124134_61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.0001,2370000,4227,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00018,1720000,5802,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00031,1320000,7585,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00054,1010000,9891,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00095,760000,13136,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00167,580000,17299,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00293,440000,22459,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00514,330000,28597,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00903,250000,35866,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.01585,190000,43468,data_20250601_124202_0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.0001,94340000,106,data_20250601_124111_381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.00018,48820000,205,data_20250601_124111_381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.00031,28440000,352,data_20250601_124111_381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.00054,15790000,634,data_20250601_124111_381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.0001,2240000,4487,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00018,1660000,6068,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00031,1260000,7915,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00054,960000,10483,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00095,720000,13806,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00167,550000,17917,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00293,410000,23208,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00514,310000,29587,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00903,240000,38005,data_20250601_124149_907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.01585,180000,44656,data_20250601_124149_907c878b.csv
